ID,TARGET
2,0.0411657735133
5,0.0409159777673
6,0.0409865662642
7,0.0411720998425
9,0.0411676942234
11,0.0411538704706
12,0.0482229180693
15,0.0411743026096
16,0.039630236759
17,0.0410213108553
19,0.0411621229784
21,0.0411505308215
22,0.0395457051092
24,0.0411709283327
27,0.0397657496
28,0.0390986022059
30,0.0411818531629
33,0.041169282269
35,0.0411783240974
37,0.0361298800355
38,0.0411758407261
40,0.0411506315473
41,0.0411657205839
44,0.0319414149589
46,0.0414128236239
47,0.0309559272643
48,0.0411725160174
50,0.0411435280962
52,0.0411778214736
53,0.0411721514375
55,0.0411689369971
57,0.0411224821702
58,0.0436628219991
59,0.041169647555
62,0.0411609804864
63,0.0411808984636
64,0.0411796366536
65,0.0411483023797
67,0.0411806458835
69,0.0411618408838
70,0.0411685306572
71,0.0482215235933
72,0.0391751366774
73,0.0403126291148
76,0.0345094895243
78,0.0363376809207
79,0.040512638702
81,0.0412094990184
85,0.0411477900453
86,0.0411692903011
89,0.0411696957932
94,0.0411615757324
96,0.0411516966417
97,0.0307889795564
98,0.0411808016054
99,0.0411803410314
100,0.0410545854313
103,0.041166503042
104,0.041147040161
108,0.0389858894994
110,0.0410044044096
112,0.0411584982505
114,0.0411791532092
116,0.0382588218024
117,0.0419549706127
119,0.0407124307159
120,0.0304473752304
121,0.0411458686956
123,0.03825862136
124,0.0411770025368
126,0.0411590526466
128,0.0411797947199
129,0.0411632761516
133,0.0410262165145
138,0.0411776643896
147,0.0411662312434
149,0.0410504760979
158,0.0411725111918
160,0.0411701856504
164,0.0411900341031
167,0.0410233043202
168,0.0317331218394
174,0.0410234556859
181,0.0325272776413
185,0.0411597128852
187,0.0408678310861
189,0.0381656118227
190,0.0411287738211
194,0.0400271595559
197,0.0482213006302
198,0.0411671718718
201,0.0411128701387
205,0.0398178639528
208,0.0411877221914
211,0.0411444326709
216,0.0411528715788
219,0.0389416438033
223,0.0410102368748
224,0.0411644630023
226,0.0411675260336
229,0.0411723575189
230,0.040081738175
237,0.0411713826557
238,0.0411817846784
240,0.0409136238784
243,0.0411393759654
245,0.041161907085
246,0.0411326319523
247,0.0404861232806
248,0.0277669527709
249,0.0411692827689
250,0.0411607440824
251,0.0411585570032
255,0.041141006272
256,0.0408578051931
257,0.0411655993072
260,0.0411539221239
261,0.0393157969193
263,0.0411713648182
264,0.0411649330856
267,0.0390110017008
268,0.0404398645385
272,0.040995295626
274,0.035610706819
275,0.0411500178028
277,0.0411680094026
278,0.041154453569
280,0.0341937895019
281,0.0363592218331
282,0.0411077255638
283,0.0411756492681
284,0.0555009512529
286,0.0411829432182
290,0.0323010267678
291,0.0411769604491
293,0.0411663457599
295,0.0415600379617
297,0.0411260729948
298,0.0411699708117
300,0.0341196324363
304,0.0356675665322
305,0.0323984989381
308,0.0411687961226
309,0.0411712045541
310,0.0364485885365
312,0.0411781096049
313,0.0411658869484
315,0.0442989917684
317,0.04108368566
318,0.0411797876778
321,0.03893194635
323,0.0365133365401
325,0.0396326715396
326,0.0411692233671
327,0.0410498745713
328,0.0292189216944
329,0.0411612555653
330,0.0410888257625
331,0.0409739777374
334,0.0163534464088
335,0.0387597267386
336,0.04116125029
337,0.0437787949453
338,0.0411785408097
339,0.0411679070199
341,0.0370400467171
343,0.0482157871536
346,0.0411094736148
348,0.0411806539862
350,0.0444227759861
351,0.0398307802815
352,0.0411704755442
357,0.0411123723933
358,0.041180890159
360,0.0409728334586
361,0.0411703981569
364,0.0396835246199
365,0.0411519926406
366,0.0411731033311
367,0.0410379935456
368,0.0358676365105
370,0.0411807713893
372,0.0284613012187
376,0.0411472923801
377,0.0411521913272
379,0.046578992755
380,0.0411710256169
381,0.0394638931119
385,0.0411644787841
386,0.0411765052754
389,0.0411596187451
391,0.0411628450862
392,0.0411610173865
393,0.0411705767266
395,0.0411312468664
396,0.0411348156021
397,0.0410930411163
398,0.0372757709473
399,0.0410285260048
400,0.0408546705713
401,0.0417015587569
403,0.0369814845813
405,0.041183099972
406,0.0411763551874
409,0.0411718373089
411,0.0408229748234
413,0.040745891226
418,0.0365955664994
419,0.0411503353509
422,0.0411704755442
424,0.0411595660093
425,0.0401921286114
427,0.0411516966417
430,0.0411684143932
431,0.0411680831054
434,0.0411460524296
435,0.0411794797018
437,0.041164462995
438,0.0369660674328
439,0.0411459971948
442,0.0411808992466
446,0.0411788610945
450,0.0459648942836
451,0.041151249125
452,0.041156956384
454,0.0411624833541
455,0.0392266464214
463,0.0411713550243
464,0.0411749774983
465,0.0411658779596
467,0.0411752841524
468,0.0398535680548
470,0.0411561642713
472,0.0399054276357
473,0.0411693473584
475,0.0357797328778
476,0.0411499001461
479,0.04116695877
481,0.0381871125837
483,0.0411777264012
484,0.0425424680777
486,0.0411809395332
487,0.0411674195615
491,0.0411803042999
494,0.0411687574014
495,0.0405714345422
497,0.0453568800551
498,0.0401928728761
499,0.0411728400265
503,0.0411656430205
504,0.0336575665772
505,0.0411235606449
506,0.03586639414
507,0.0457290695459
508,0.0411523860236
509,0.0411676925004
510,0.0428981142121
511,0.0479967885783
512,0.0404047527048
516,0.0410652283614
518,0.0411608246214
519,0.0389374311053
520,0.0373073547233
521,0.0411794027046
522,0.0283316995204
524,0.0411340561516
525,0.0432397037708
526,0.041159230499
528,0.0411670539966
529,0.0393484061717
531,0.0411733867402
532,0.0411632719113
534,0.0398061476603
536,0.0408961963937
539,0.0411737098269
540,0.0418025690221
541,0.0411692735267
542,0.0411636984993
545,0.0411807356997
546,0.0411809339372
552,0.041119761306
556,0.0411289822856
557,0.0411627921129
559,0.0405847510475
562,0.035554071667
563,0.0385966041304
565,0.0343756303899
569,0.041123568162
570,0.0411357145706
574,0.0379258694523
575,0.0411455516622
585,0.0411645617199
589,0.0402742530701
590,0.0408198438212
592,0.0411484985526
593,0.0410797010622
594,0.0388763400112
595,0.04114789277
597,0.0443033267127
601,0.0410893474585
603,0.0411700371309
604,0.0411158616375
605,0.0411788997807
607,0.0411692893786
608,0.0403079285399
610,0.0411669144985
612,0.0482231225645
613,0.0411794265861
615,0.044307794376
616,0.0973444129505
617,0.0411772438674
619,0.0411770762703
620,0.0411699448897
621,0.0411594443781
624,0.0394790022495
625,0.0482196897935
628,0.041141135027
629,0.0411548257355
630,0.0411798904332
632,0.039665456959
634,0.0411671498177
637,0.0411761445755
638,0.0400401838611
642,0.041173698994
643,0.0363067943643
644,0.0411905793653
646,0.041148117536
655,0.0403514580506
660,0.0411687574511
664,0.039172628089
665,0.0411812753958
666,0.041169626227
670,0.0411468782518
671,0.0411534305145
672,0.0378079876036
675,0.0411737138513
676,0.0411704268383
677,0.041165310893
678,0.0368787172874
680,0.0411798712685
683,0.0411668788424
684,0.0411511823885
685,0.0411805542414
691,0.194945462195
693,0.0411219223719
696,0.0408722616924
698,0.040769027171
699,0.0411671709798
700,0.0383817395414
703,0.0397913675578
704,0.0429234012885
705,0.0411572939045
707,0.041168146025
709,0.0411519149616
711,0.0411642246183
713,0.0411694764279
716,0.0411676709236
719,0.0411692860352
721,0.0411803288144
722,0.0406664894664
723,0.0363148037637
724,0.0411138107245
727,0.0411469172781
728,0.0411715607231
729,0.0411536823932
733,0.0411714697383
736,0.0480196637591
739,0.0411703372244
742,0.0411444599423
743,0.0402022114318
744,0.0356245769804
745,0.0411513370963
747,0.0425295589861
749,0.0410692840948
750,0.0411714508798
751,0.0410533425415
752,0.0410584433536
755,0.0411792621897
756,0.0410885146609
762,0.0411215660865
763,0.0411646707915
764,0.0410635453033
765,0.0411671872976
766,0.0411621613963
769,0.0411751261622
770,0.0413183322711
773,0.0411736912529
774,0.0411752564592
776,0.0411774595188
777,0.0411646058147
778,0.0396019369957
779,0.0411647241552
780,0.041168503316
781,0.0410888367216
786,0.0395932609158
788,0.0408727165171
794,0.04117112685
796,0.0411474945084
801,0.0401698815612
802,0.0411733010475
